,id,recipeName,cook_time_minutes,prep_time_minutes,total_time_minutes,num_servings,tag_list,ingredient_list,cleanedIngredientList
191,7367.0,Instant Pot Peach Habanero Ribs,40.0,10.0,50.0,4.0,"['lunch', 'tongs', 'blender', 'instant_pot', 'broiler', 'mccormick_seasoned_pro', 'cutting_board', 'sauce_pan', 'whisk', 'dinner', 'sieve', 'baking_pan', 'american', 'mixing_bowl', 'casual_party', 'bbq', 'stove_top', 'under_1_hour', 'dairy_free']","['dark brown sugar', 'freshly ground black pepper', 'McCormick® Ground Mustard', 'McCormick® Paprika', 'McCormick® cayenne', 'kosher salt', 'ribs', 'apple cider vinegar', 'chicken stock']","['dark brown sugar', 'freshly ground black pepper', 'mccormick® ground mustard', 'mccormick® paprika', 'mccormick® cayenne', 'kosher salt', 'ribs', 'apple cider vinegar', 'chicken stock']"
192,7237.0,Breakfast Tostadas,22.0,5.0,27.0,8.0,"['dinner', 'measuring_spoons', 'dry_measuring_cups', 'brunch', 'saute_pan', 'parchment_paper', 'broiler', 'fusion', 'lunch', 'stove_top', 'weeknight', 'liquid_measuring_cup', 'baking_pan', 'comfort_food', 'low_sugar', 'under_30_minutes', 'under_45_minutes', 'under_1_hour', 'vegetarian']","['vegetable oil', 'plum tomato', 'jalapeño', 'white onion', 'kosher salt', 'freshly ground black pepper', 'large egg', 'fresh cilantro', 'tostadas', 'refried black bean', 'shredded pepper jack  cheese', 'sour cream', 'guacamole']","['vegetable oil', 'plum tomato', 'jalapeño', 'white onion', 'kosher salt', 'freshly ground black pepper', 'large egg', 'fresh cilantro', 'tostadas', 'refried black bean', 'shredded pepper jack cheese', 'sour cream', 'guacamole']"
193,6898.0,Shrimp Boil Stuffed Potatoes,25.0,10.0,35.0,2.0,"['easy', 'stuffed', 'broiler', 'comfort_food', 'dinner', 'seafood', 'weeknight', 'mixing_bowl', 'tongs', 'wooden_spoon', 'baking_pan', 'oven_mitts', 'chefs_knife', 'high_protein', 'low_sugar', 'high_fiber', 'under_45_minutes', 'under_1_hour', 'pescatarian']","['medium russet potato', 'olive oil', 'kosher salt', 'sour cream', 'Tasty™ Jazzy Seasoning Mix', 'shrimp', 'unsalted butter', 'red onion', 'celery stalk', 'frozen corn', 'grated cheddar cheese']","['medium russet potato', 'olive oil', 'kosher salt', 'sour cream', 'tasty™ jazzy seasoning mix', 'shrimp', 'unsalted butter', 'red onion', 'celery stalk', 'frozen corn', 'grated cheddar cheese']"
194,6895.0,Zesty Shrimp And Spinach Polenta Bake,23.0,15.0,33.0,4.0,"['broiler', 'weeknight', 'easy', 'comfort_food', 'bake', 'dinner', 'tongs', 'saute_pan', 'mixing_bowl', 'high_protein', 'under_45_minutes', 'under_1_hour']","['shrimp', 'olive oil', 'McCormick® Zesty Spice Blend', 'grape tomatoes', 'chicken broth', 'heavy cream', 'medium-grind polenta', 'grated parmesan cheese', 'unsalted butter', 'baby spinach']","['shrimp', 'olive oil', 'mccormick® zesty spice blend', 'grape tomatoes', 'chicken broth', 'heavy cream', 'medium-grind polenta', 'grated parmesan cheese', 'unsalted butter', 'baby spinach']"
195,6199.0,Smoky Sweet Chili Shrimp Skewers,10.0,55.0,65.0,4.0,"['thai', 'american', 'mixing_bowl', 'seafood', 'cutting_board', 'tastyjunior', 'one_top_app_seafood', 'oven', 'whisk', 'baking_pan', 'measuring_spoons', 'oven_mitts', 'summer', 'broiler', 'casual_party', 'bake', 'appetizers', 'sides', 'bbq', 'low_calorie', 'low_fat', 'dairy_free', 'pescatarian']","['sweet chili sauce', 'honey', 'soy sauce', 'fresh lime juice', 'liquid smoke', 'garlic']","['sweet chili sauce', 'honey', 'soy sauce', 'fresh lime juice', 'liquid smoke', 'garlic']"
196,6200.0,Stovetop Smoked Chicken,35.0,50.0,115.0,4.0,"['broiler', 'tastyjunior', 'baking_pan', 'mixing_bowl', 'bbq', 'oven_mitts', 'dry_measuring_cups', 'oven', 'dinner', 'tongs', 'comfort_food', 'one_pot_or_pan', 'american', 'measuring_spoons', 'bake', 'whisk', 'weeknight', 'summer', 'low_carb', 'low_calorie', 'low_sugar', 'dairy_free', 'keto']","['kosher salt', 'freshly ground black pepper', 'garlic powder', 'smoked paprika', 'red pepper flakes', 'dried oregano', 'ground mustard', 'light brown sugar', 'small chicken drumsticks']","['kosher salt', 'freshly ground black pepper', 'garlic powder', 'smoked paprika', 'red pepper flakes', 'dried oregano', 'ground mustard', 'light brown sugar', 'small chicken drumsticks']"
197,5961.0,Ultimate Lasagna As Made By Joe Sasto,265.0,55.0,545.0,8.0,"['broiler', 'mixing_bowl', 'measuring_spoons', 'baking_pan', 'tongs', 'sauce_pan', 'dinner', 'dry_measuring_cups', 'cutting_board', 'rolling_pin', 'italian', 'oven', 'liquid_measuring_cup', 'comfort_food', 'bake', 'offset_spatula', 'chefs_knife', 'stove_top', 'oven_mitts', 'plastic_wrap', 'wooden_spoon', 'microplane', 'special_occasion', 'contains_alcohol', 'high_protein', 'high_fiber']","['flour', 'spinach powder', 'kosher salt', 'large egg yolk', 'large egg', 'water', 'semolina flour']","['flour', 'spinach powder', 'kosher salt', 'large egg yolk', 'large egg', 'water', 'semolina flour']"
198,5943.0,Classic Lasagna,30.0,20.0,50.0,6.0,"['stove_top', 'dry_measuring_cups', 'italian', 'comfort_food', 'oven', 'broiler', 'baking_pan', 'spatula', 'cutting_board', 'oven_mitts', 'liquid_measuring_cup', 'dinner', 'chefs_knife', 'bake', 'mixing_bowl', 'cheese_grater', 'measuring_spoons', 'pyrex', 'high_protein', 'under_1_hour']","['nonstick cooking spray', 'ground beef', 'marinara sauce', 'whole milk ricotta cheese', 'grated parmesan cheese', 'fresh parsley', 'fresh basil', 'kosher salt', 'freshly ground black pepper', 'extra virgin olive oil', 'lasagna noodle', 'shredded mozzarella cheese']","['nonstick cooking spray', 'ground beef', 'marinara sauce', 'whole milk ricotta cheese', 'grated parmesan cheese', 'fresh parsley', 'fresh basil', 'kosher salt', 'freshly ground black pepper', 'extra virgin olive oil', 'lasagna noodle', 'shredded mozzarella cheese']"
199,5753.0,3-Day Pizza,,,,6.0,"['oven', 'bake', 'measuring_spoons', 'comfort_food', 'cooling_rack', 'liquid_measuring_cup', 'mixing_bowl', 'dry_measuring_cups', 'cast_iron_pan', 'italian', 'broiler', 'chefs_knife', 'oven_mitts', 'special_occasion', 'dinner', 'contains_alcohol', 'high_protein', 'high_fiber']","['pizza flour', 'instant yeast', 'sugar', 'extra virgin olive oil', 'water', 'salt', 'nonstick cooking spray', 'semolina flour']","['pizza flour', 'instant yeast', 'sugar', 'extra virgin olive oil', 'water', 'salt', 'nonstick cooking spray', 'semolina flour']"
200,5657.0,Poblano Chorizo Scalloped Potatoes,65.0,30.0,110.0,8.0,"['baking_pan', 'one_top_app_meat', 'stove_top', 'broiler', 'mexican', 'cutting_board', 'sides', 'bake', 'thanksgiving', 'big_batch', 'oven', 'comfort_food', 'cheese_grater', 'saute_pan', 'one_top_app_sides', 'winter', 'oven_mitts', 'special_occasion', 'measuring_spoons', 'liquid_measuring_cup', 'pyrex', 'fall', 'casual_party', 'chefs_knife', 'dry_measuring_cups', 'high_protein', 'low_sugar']","['unsalted butter', 'chorizo sausage', 'garlic', 'small white onion', 'poblano pepper', 'kosher salt', 'heavy cream', 'russet potato', 'shredded oaxaca cheese', 'scallions']","['unsalted butter', 'chorizo sausage', 'garlic', 'small white onion', 'poblano pepper', 'kosher salt', 'heavy cream', 'russet potato', 'shredded oaxaca cheese', 'scallions']"
201,5596.0,Chicken And Waffles Nachos,50.0,60.0,110.0,8.0,"['american', 'baking_pan', 'easy', 'paper_napkins', 'breakfast', 'dinner', 'broiler', 'oven', 'cheese_grater', 'stove_top', 'comfort_food', 'liquid_measuring_cup', 'oven_mitts', 'measuring_spoons', 'tongs', 'brunch', 'mixing_bowl', 'dry_measuring_cups', 'bake', 'game_day']","['buttermilk', 'black pepper', 'kosher salt', 'boneless, skinless chicken thighs', 'maple syrup', 'vinegar based hot sauce', 'canola oil', 'all purpose flour', 'chili powder', 'paprika', 'garlic powder', 'large egg', 'frozen waffle', 'shredded cheddar cheese', 'sour cream', 'scallions']","['buttermilk', 'black pepper', 'kosher salt', 'boneless, skinless chicken thighs', 'maple syrup', 'vinegar based hot sauce', 'canola oil', 'all purpose flour', 'chili powder', 'paprika', 'garlic powder', 'large egg', 'frozen waffle', 'shredded cheddar cheese', 'sour cream', 'scallions']"
202,174.0,Slow Cooker Carnitas,490.0,,,6.0,"['game_day', 'dinner', 'fusion', 'weeknight', 'mexican', 'american', 'slow_cooker', 'broiler', 'casual_party', 'comfort_food', 'measuring_spoons', 'liquid_measuring_cup', 'tongs', 'baking_pan', 'oven_mitts']","['boneless pork butt', 'salt', 'pepper', 'dried oregano', 'cumin', 'garlic', 'medium onion', 'bay leaf', 'lime', 'large orange']","['boneless pork butt', 'salt', 'pepper', 'dried oregano', 'cumin', 'garlic', 'medium onion', 'bay leaf', 'lime', 'large orange']"
203,429.0,Breakfast Biscuit Fries,,,,3.0,"['stove_top', 'american', 'breakfast', 'brunch', 'saute_pan', 'tongs', 'wooden_spoon', 'spatula', 'dry_measuring_cups', 'baking_pan', 'cutting_board', 'chefs_knife', 'big_batch', 'broiler']","['bacon', 'flour', 'chicken stock', 'pre-made biscuit dough', 'breakfast sausage', 'shredded cheddar cheese', 'egg', 'fresh chives', 'pepper', 'bacon gravy']","['bacon', 'flour', 'chicken stock', 'pre-made biscuit dough', 'breakfast sausage', 'shredded cheddar cheese', 'egg', 'fresh chives', 'pepper', 'bacon gravy']"
204,4599.0,Low-Carb Eggplant Lasagna,0.0,,,12.0,"['stove_top', 'healthy', 'broiler', 'oven', 'comfort_food', 'kid_friendly', 'gluten_free', 'weeknight', 'sauce_pan', 'mixing_bowl', 'baking_pan', 'liquid_measuring_cup', 'dry_measuring_cups', 'measuring_spoons', 'dinner', 'spatula', 'cutting_board', 'tongs', 'paper_napkins', 'pyrex', 'wooden_spoon', 'one_top_friendly', 'chefs_knife', 'whisk', 'oven_mitts', 'tasty_ewd_healthy', 'vegetarian']","['large eggplant', 'sea salt', 'olive oil', 'garlic', 'red pepper flakes', 'crushed san marzano tomato', 'fresh basil', 'large egg', 'ricotta cheese', 'shredded mozzarella cheese', 'grated parmesan cheese', 'italian seasoning']","['large eggplant', 'sea salt', 'olive oil', 'garlic', 'red pepper flakes', 'crushed san marzano tomato', 'fresh basil', 'large egg', 'ricotta cheese', 'shredded mozzarella cheese', 'grated parmesan cheese', 'italian seasoning']"
205,4598.0,Low-Carb Eggplant Parmesan,0.0,,,4.0,"['broiler', 'sauce_pan', 'weeknight', 'baking_pan', 'oven_mitts', 'comfort_food', 'stove_top', 'healthy', 'casual_party', 'dry_measuring_cups', 'oven', 'dinner', 'kid_friendly', 'measuring_spoons', 'bake', 'mixing_bowl', 'pyrex', 'wooden_spoon', 'cutting_board', 'chefs_knife', 'paper_napkins', 'whisk', 'high_protein', 'high_fiber', 'vegetarian', 'walmart_meal_planning']","['large eggplant', 'salt', 'almond meal', 'italian seasoning', 'large egg', 'water', 'rice flour', 'olive oil', 'garlic', 'red pepper flakes', 'crushed san marzano tomato', 'fresh basil', 'shredded mozzarella cheese', 'shredded parmesan cheese']","['large eggplant', 'salt', 'almond meal', 'italian seasoning', 'large egg', 'water', 'rice flour', 'olive oil', 'garlic', 'red pepper flakes', 'crushed san marzano tomato', 'fresh basil', 'shredded mozzarella cheese', 'shredded parmesan cheese']"
206,4406.0,One-Pan Maple Rosemary Chicken,,,,4.0,"['broiler', 'easy', 'kid_friendly', 'measuring_spoons', 'oven', 'baking_pan', 'healthy', 'comfort_food', 'oven_mitts', 'liquid_measuring_cup', 'parchment_paper', 'dry_measuring_cups', 'tongs', 'one_pot_or_pan', 'mixing_bowl', 'whisk', 'dinner', 'winter', 'weeknight', 'date_night', 'fall', 'bake', 'cutting_board', 'chefs_knife', 'pyrex', 'high_protein', 'high_fiber', 'dairy_free']","['purple potato', 'brussels sprouts', 'baby carrots', 'butternut squash', 'red apple', 'large red onion', 'olive oil', 'salt', 'pepper', 'dried sage', 'dijon mustard', 'maple syrup', 'garlic', 'fresh rosemary', 'lemon juice', 'chicken thighs']","['purple potato', 'brussels sprouts', 'baby carrots', 'butternut squash', 'red apple', 'large red onion', 'olive oil', 'salt', 'pepper', 'dried sage', 'dijon mustard', 'maple syrup', 'garlic', 'fresh rosemary', 'lemon juice', 'chicken thighs']"
207,4087.0,Homemade Chicken Shawarma With Ben Stiller And Ahmed Badr,20.0,,,4.0,"['middle_eastern', 'oven', 'cooling_rack', 'broiler', 'weeknight', 'dinner', 'baking_pan', 'mixing_bowl', 'plastic_wrap', 'tongs', 'cutting_board', 'chefs_knife', 'oven_mitts', 'comfort_food', 'pyrex', 'low_carb', 'high_protein', 'keto']","['boneless, skinless chicken thighs']","['boneless, skinless chicken thighs']"
208,324.0,Jalapeño Popper Dip,,,,5.0,"['game_day', 'bake', 'comfort_food', 'appetizers', 'oven', 'casual_party', 'easy', 'american', 'hand_mixer', 'broiler', 'oven_mitts', 'cutting_board', 'chefs_knife', 'mixing_bowl', 'cast_iron_pan', 'baking_pan', 'dry_measuring_cups', 'measuring_spoons', 'pyrex', 'spatula']","['jalapeño', 'cream cheese', 'sour cream', 'shredded cheddar cheese', 'shredded parmesan cheese', 'italian bread crumbs', 'butter', 'dried parsley', 'bread']","['jalapeño', 'cream cheese', 'sour cream', 'shredded cheddar cheese', 'shredded parmesan cheese', 'italian bread crumbs', 'butter', 'dried parsley', 'bread']"
209,3927.0,Crème Brûlée French Toast,,,,6.0,"['broiler', 'comfort_food', 'oven', 'special_occasion', 'cooling_rack', 'pyrex', 'brunch', 'breakfast', 'indulgent_sweets', 'bake', 'baking_pan', 'measuring_spoons', 'liquid_measuring_cup', 'dry_measuring_cups', 'whisk', 'oven_mitts', 'parchment_paper', 'mc_breakfast_sweet', 'vegetarian']","['heavy cream', 'sugar', 'cinnamon', 'large egg yolk', 'vanilla extract', 'brioche bread', 'strawberry', 'whipped cream']","['heavy cream', 'sugar', 'cinnamon', 'large egg yolk', 'vanilla extract', 'brioche bread', 'strawberry', 'whipped cream']"
210,3771.0,Bacon BBQ Chicken Loaf,,,,6.0,"['broiler', 'stuffed', 'dry_measuring_cups', 'bread_pan', 'cooling_rack', 'american', 'oven', 'comfort_food', 'bake', 'pyrex', 'mixing_bowl', 'dinner', 'bbq', 'chefs_knife', 'cutting_board', 'baking_pan', 'mashup', 'measuring_spoons', 'oven_mitts', 'epoca_walmart', 'high_protein']","['chicken breast', 'salt', 'garlic powder', 'smoked paprika', 'onion powder', 'chili powder', 'pepper', 'cayenne pepper', 'bacon', 'BBQ sauce', 'cheddar cheese', 'green bell pepper', 'red onion', 'red bell pepper']","['chicken breast', 'salt', 'garlic powder', 'smoked paprika', 'onion powder', 'chili powder', 'pepper', 'cayenne pepper', 'bacon', 'bbq sauce', 'cheddar cheese', 'green bell pepper', 'red onion', 'red bell pepper']"
211,3675.0,Eggs Florentine Domes,,,,4.0,"['oven', 'cutting_board', 'blender', 'tongs', 'breakfast', 'liquid_measuring_cup', 'measuring_spoons', 'bake', 'brunch', 'baking_pan', 'cooling_rack', 'plastic_wrap', 'pyrex', 'saute_pan', 'oven_mitts', 'comfort_food', 'broiler', 'stuffed', 'special_occasion', 'snickers', 'low_sugar']","['ham', 'english muffin', 'unsalted butter', 'garlic', 'spinach', 'salt', 'pepper', 'large egg']","['ham', 'english muffin', 'unsalted butter', 'garlic', 'spinach', 'salt', 'pepper', 'large egg']"
212,441.0,Classic Chicken Noodle Soup,,,,4.0,"['american', 'kid_friendly', 'one_pot_or_pan', 'stove_top', 'healthy', 'easy', 'winter', 'fall', 'sauce_pan', 'spatula', 'tongs', 'brunch', 'date_night', 'dinner', 'tasty_ewd_healthy', 'mccormick_ugc_one_pot_others']","['olive oil', 'large onion', 'large carrot', 'celery', 'kosher salt', 'black pepper', 'garlic', 'chicken broth', 'egg noodles', 'shredded chicken breast', 'fresh parsley', 'parmesan cheese']","['olive oil', 'large onion', 'large carrot', 'celery', 'kosher salt', 'black pepper', 'garlic', 'chicken broth', 'egg noodles', 'shredded chicken breast', 'fresh parsley', 'parmesan cheese']"
213,3405.0,Savory Gluten-Free Chickpea Pancake,,,,6.0,"['cast_iron_pan', 'french', 'italian', 'broiler', 'oven', 'appetizers', 'whisk', 'liquid_measuring_cup', 'healthy', 'bake', 'measuring_spoons', 'snacks', 'casual_party', 'mixing_bowl', 'gluten_free', 'brunch', 'oven_mitts', 'chefs_knife', 'fusion', 'pyrex', 'low_carb', 'low_calorie', 'dairy_free', 'vegan', 'vegetarian']","['chickpeas', 'water', 'salt', 'olive oil', 'flaky sea salt', 'pepper', 'fresh rosemary']","['chickpeas', 'water', 'salt', 'olive oil', 'flaky sea salt', 'pepper', 'fresh rosemary']"
214,3406.0,Savory Gluten-Free Chickpea Pizza Pancake,,,,2.0,"['oven', 'italian', 'french', 'healthy', 'liquid_measuring_cup', 'broiler', 'whisk', 'gluten_free', 'casual_party', 'brunch', 'mixing_bowl', 'bake', 'chefs_knife', 'oven_mitts', 'cast_iron_pan', 'appetizers', 'saute_pan', 'dry_measuring_cups', 'measuring_spoons', 'pyrex', 'high_protein', 'high_fiber', 'vegetarian']","['chickpea flour', 'water', 'salt', 'olive oil', 'marinara sauce', 'shredded mozzarella cheese', 'red pepper flakes', 'flaky sea salt', 'fresh basil']","['chickpea flour', 'water', 'salt', 'olive oil', 'marinara sauce', 'shredded mozzarella cheese', 'red pepper flakes', 'flaky sea salt', 'fresh basil']"
215,3031.0,Chicken Parm Pizza,,,,4.0,"['cast_iron_pan', 'food_processor', 'fusion', 'italian', 'broiler', 'american', 'comfort_food', 'kid_friendly', 'big_batch', 'mashup', 'chefs_knife', 'measuring_spoons', 'cake_pan', 'tongs', 'cutting_board', 'parchment_paper', 'oven_mitts', 'dinner', 'pan_fry', 'deep_fry', 'stove_top', 'casual_party', 'special_occasion', 'plastic_wrap', 'dry_measuring_cups', 'saute_pan', 'spider', 'cooling_rack', 'high_protein', 'high_fiber']","['boneless, skinless chicken breast', 'salt', 'black pepper', 'dried oregano', 'garlic powder', 'onion powder', 'paprika', 'flour', 'egg', 'seasoned bread crumbs', 'oil', 'tomato sauce', 'mozzarella cheese', 'grated parmesan cheese', 'fresh basil']","['boneless, skinless chicken breast', 'salt', 'black pepper', 'dried oregano', 'garlic powder', 'onion powder', 'paprika', 'flour', 'egg', 'seasoned bread crumbs', 'oil', 'tomato sauce', 'mozzarella cheese', 'grated parmesan cheese', 'fresh basil']"
216,2971.0,Cheesy French Onion Chicken,,,,6.0,"['american', 'french', 'stove_top', 'oven', 'cast_iron_pan', 'comfort_food', 'one_pot_or_pan', 'tongs', 'spatula', 'saute_pan', 'dinner', 'bake', 'tasty_cookbook', 'fusion', 'pan_fry', 'broiler', 'weeknight', 'mixing_bowl', 'dry_measuring_cups', 'liquid_measuring_cup', 'measuring_spoons', 'wooden_spoon', 'casual_party', 'pyrex', 'chefs_knife', 'cutting_board', 'oven_mitts', 'high_protein']","['boneless, skinless chicken thighs', 'salt', 'pepper', 'garlic', 'dried parsley', 'butter', 'large onion', 'fresh thyme', 'beef stock', 'gruyère cheese', 'bread']","['boneless, skinless chicken thighs', 'salt', 'pepper', 'garlic', 'dried parsley', 'butter', 'large onion', 'fresh thyme', 'beef stock', 'gruyère cheese', 'bread']"
217,2957.0,Honey Mustard Chicken Tater Tot Nachos,,,,6.0,"['broiler', 'stove_top', 'american', 'kid_friendly', 'comfort_food', 'easy', 'one_pot_or_pan', 'big_batch', 'pan_fry', 'weeknight', 'bbq', 'cast_iron_pan', 'mixing_bowl', 'whisk', 'baking_pan', 'oven', 'oven_mitts', 'appetizers', 'tongs', 'pyrex', 'measuring_spoons', 'saute_pan', 'chefs_knife', 'cutting_board', 'dry_measuring_cups', 'high_protein', 'high_fiber']","['frozen tater tot', 'boneless, skinless chicken thighs', 'whole grain mustard', 'olive oil', 'salt', 'pepper', 'red  onion', 'cheddar cheese', 'monterey jack cheese']","['frozen tater tot', 'boneless, skinless chicken thighs', 'whole grain mustard', 'olive oil', 'salt', 'pepper', 'red onion', 'cheddar cheese', 'monterey jack cheese']"
218,2917.0,One-pan Flank Steak & Veggies,,,,4.0,"['oven', 'broiler', 'one_pot_or_pan', 'healthy', 'meal_prep', 'dinner', 'bake', 'american', 'weeknight', 'mixing_bowl', 'baking_pan', 'oven_mitts', 'measuring_spoons', 'dry_measuring_cups', 'tongs', 'pyrex', 'tupperware', 'high_protein', 'high_fiber', 'dairy_free']","['broccoli floret', 'white onion', 'flank steak', 'olive oil', 'wild rice']","['broccoli floret', 'white onion', 'flank steak', 'olive oil', 'wild rice']"
219,2783.0,Slow Cooker BBQ Ribs,,,,6.0,"['broiler', 'slow_cooker', 'american', 'kid_friendly', 'comfort_food', 'easy', 'big_batch', 'fourth_of_july', 'dinner', 'bbq', 'game_day', 'measuring_spoons', 'baking_pan', 'tongs', 'cooling_rack', 'cutting_board', 'chefs_knife', 'summer_holiday', 'uber_game_day_ribs', 'low_carb', 'low_sugar', 'dairy_free']","['pork rib', 'salt', 'pepper', 'garlic powder', 'paprika', 'dried oregano', 'BBQ sauce']","['pork rib', 'salt', 'pepper', 'garlic powder', 'paprika', 'dried oregano', 'bbq sauce']"
220,2093.0,Block Party Ribs By Marcus Samuelsson,,,,6.0,"['oven', 'broiler', 'american', 'comfort_food', 'kid_friendly', 'fourth_of_july', 'dinner', 'bake', 'game_day', 'bbq', 'casual_party', 'special_occasion', 'big_batch', 'summer', 'contains_alcohol', 'dairy_free']",['water'],['water']
221,1982.0,Turkey Meatballs,,,,15.0,"['italian', 'american', 'oven', 'kid_friendly', 'fusion', 'easy', 'bake', 'broiler', 'healthy', 'comfort_food', 'casual_party', 'weeknight', 'appetizers', 'pyrex', 'mixing_bowl', 'dry_measuring_cups', 'measuring_spoons', 'parchment_paper', 'baking_pan', 'oven_mitts', 'snacks', 'low_carb', 'low_calorie', 'low_fat', 'dairy_free']","['lean ground turkey', 'italian breadcrumbs', 'egg', 'salt', 'pepper', 'olive oil']","['lean ground turkey', 'italian breadcrumbs', 'egg', 'salt', 'pepper', 'olive oil']"
222,1225.0,Giant BBQ Rib Sandwich (To Feed A Crowd),,,,8.0,"['oven', 'big_batch', 'bake', 'bbq', 'tasty_cookbook', 'american', 'kid_friendly', 'comfort_food', 'casual_party', 'pyrex', 'measuring_spoons', 'baking_pan', 'parchment_paper', 'broiler', 'chefs_knife', 'cutting_board', 'lunch', 'mixing_bowl', 'oven_mitts', 'fourth_of_july', 'stove_top', 'spatula']",['baby back ribs'],['baby back ribs']
223,864.0,Homemade Broccoli Cheese Soup,,,,4.0,"['weeknight', 'bake', 'easy', 'broiler', 'american', 'comfort_food', 'stove_top', 'lunch', 'one_top_friendly', 'saute_pan', 'dry_measuring_cups', 'measuring_spoons', 'spatula', 'pyrex', 'liquid_measuring_cup', 'chefs_knife', 'cutting_board', 'parchment_paper', 'baking_pan', 'oven_mitts']","['shredded cheddar cheese', 'shredded parmesan cheese', 'cornstarch', 'cayenne pepper', 'garlic', 'milk', 'chicken stock', 'broccoli', 'baguette']","['shredded cheddar cheese', 'shredded parmesan cheese', 'cornstarch', 'cayenne pepper', 'garlic', 'milk', 'chicken stock', 'broccoli', 'baguette']"
224,8258.0,Gyro Chicken Salad,,,,2.0,"['grill', 'greek', 'lunch']","['boneless, skinless chicken breast', 'olive oil', 'Grill Mates® Montreal Chicken Seasoning']","['boneless, skinless chicken breast', 'olive oil', 'grill mates® montreal chicken seasoning']"
225,8242.0,Traditional Tiropita,40.0,7.0,48.0,9.0,"['under_1_hour', 'spatula', 'mixing_bowl', 'oven', 'bake', 'greek', 'bakery_goods', 'vegetarian']","['greek feta cheese', 'cream cheese', 'medium egg', 'fresh dill', 'kosher salt', 'freshly ground black pepper', 'unsalted butter', 'filo dough']","['greek feta cheese', 'cream cheese', 'medium egg', 'fresh dill', 'kosher salt', 'freshly ground black pepper', 'unsalted butter', 'filo dough']"
226,8033.0,Skillet Spanakopita,53.0,15.0,83.0,8.0,"['oven', 'greek', 'mccormick_seasoned_pro', 'stove_top', 'dry_measuring_cups', 'cast_iron_pan', 'measuring_spoons', 'weeknight', 'mixing_bowl', 'bakery_goods', 'dinner', 'special_occasion', 'bake', 'whisk', 'low_carb', 'low_calorie', 'low_sugar', 'vegetarian']","['unsalted butter', 'olive oil', 'medium white onion', 'scallions', 'kosher salt', 'ground nutmeg', 'frozen spinach', 'fresh dill', 'fresh parsley', 'fresh mint', 'sugar', 'large egg', 'feta cheese', 'frozen phyllo']","['unsalted butter', 'olive oil', 'medium white onion', 'scallions', 'kosher salt', 'ground nutmeg', 'frozen spinach', 'fresh dill', 'fresh parsley', 'fresh mint', 'sugar', 'large egg', 'feta cheese', 'frozen phyllo']"
227,8003.0,Melomakarona,105.0,10.0,835.0,24.0,"['liquid_measuring_cup', 'whisk', 'measuring_spoons', 'spatula', 'dry_measuring_cups', 'mixing_bowl', 'baking_pan', 'sauce_pan', 'ice_cream_scoop', 'greek', 'bake', 'big_batch', 'desserts', 'indulgent_sweets', 'christmas', 'bakery_goods', 'parchment_paper', 'special_occasion', 'stove_top', 'oven', 'low_calorie', 'dairy_free']","['granulated sugar', 'kosher salt', 'lemon juice', 'honey', 'whole clove', 'cinnamon stick', 'cold water']","['granulated sugar', 'kosher salt', 'lemon juice', 'honey', 'whole', 'cinnamon stick', 'cold water']"
228,6858.0,Portokalopita,60.0,30.0,90.0,8.0,"['measuring_spoons', 'hand_mixer', 'liquid_measuring_cup', 'mixing_bowl', 'indulgent_sweets', 'greek', 'casual_party', 'cake_pan', 'desserts', 'bake', 'oven', 'dry_measuring_cups', 'whisk']","['nonstick cooking spray', 'phyllo dough sheets', 'sugar', 'large egg', 'sunflower oil', 'baking powder', 'vanilla extract', 'unwaxed oranges', 'full fat greek yogurt']","['nonstick cooking spray', 'phyllo dough sheets', 'sugar', 'large egg', 'sunflower oil', 'baking powder', 'vanilla extract', 'unwaxed oranges', 'full fat greek yogurt']"
229,571.0,Feta-stuffed Falafel Burgers,,,,4.0,"['blender', 'stove_top', 'american', 'comfort_food', 'dinner', 'greek', 'fusion', 'dry_measuring_cups', 'chefs_knife', 'cutting_board', 'measuring_spoons', 'saute_pan', 'spatula']","['chickpeas', 'garlic', 'red onion', 'ground cumin', 'harissa paste', 'plain flour', 'fresh parsley', 'fresh coriander', 'feta cheese']","['chickpeas', 'garlic', 'red onion', 'ground cumin', 'harissa paste', 'plain flour', 'fresh parsley', 'fresh coriander', 'feta cheese']"
230,4698.0,Baklava,0.0,0.0,,10.0,"['baking_pan', 'desserts', 'pyrex', 'oven', 'indulgent_sweets', 'food_processor', 'parchment_paper', 'tasty_cookbook', 'liquid_measuring_cup', 'middle_eastern', 'bake', 'cutting_board', 'chefs_knife', 'mixing_bowl', 'oven_mitts', 'dry_measuring_cups', 'measuring_spoons', 'sauce_pan', 'spatula', 'stove_top', 'special_occasion', 'date_night', 'christmas', 'greek']","['sugar', 'water', 'lemon juice']","['sugar', 'water', 'lemon juice']"
